4.611454991221256,1
34.512460659317505,2
39.16857945130129,3
69.13461263274776,4
43.575921951213736,4
39.48134127799462,4
55.42809324732824,4
45.12287596882261,4
34.856424488876016,3
36.539569959401405,3
41.01740475071079,4
37.84504030235502,4
6.5717093381755785,1
30.067835068533427,2
33.41639430968352,3
39.158050361987065,3
64.13545337649457,4
33.768625987532765,4
39.470876489384345,4
58.61932394437732,4
51.53732258051589,4
30.44797229724965,3
32.29956995339501,3
35.49047354915563,4
41.0072339628763,4
33.72669852298717,4
7.515116781751479,1
11.71322852362446,2
49.51497152750971,4
52.444043658944814,4
9.931661073557207,2
12.745400156661992,3
10.654812054145419,3
26.1664307822398,4
18.95485140893058,2
40.17742429940102,3
52.63209685484366,4
40.48415495647624,4
8.325149428273969,2
12.383234540535932,3
13.388000095763713,4
19.470237116915023,3
11.965258364673522,2
15.487893025213024,3
16.38231297899376,4
21.929357594142736,3
41.99159823199141,4
23.774581943914626,4
14.51773797015988,3
17.73784720249143,4
6.598131625357775,1
11.236044235391164,2
41.167135794577256,3
45.8241551040677,4
41.468172249665734,4
42.948541397850086,4
12.67196131955834,2
38.565199596204856,4
13.684460945288725,3
14.303982467772409,4
17.20398899522265,4
16.66168978638182,3
18.55952943030696,4
17.2177879211928,4
19.852212794339295,4
15.141740079503682,2
34.6705413912282,3
38.33147704636769,4
35.01334342565213,4
36.69104407601054,4
7.44673121078497,2
11.919514720050143,3
13.316437543165007,3
15.728523492323843,3
16.797818347046388,3
19.982020156057942,4
21.03806924789893,4
22.918254274450952,4
11.225933054677546,2
15.077727180073035,3
16.31836338260527,3
18.506791343335678,4
18.492603616659295,3
20.534354952612517,4
13.851991876138358,3
17.359312328860803,4
10.01417624116233,1
14.046959324426401,2
54.996136872005074,4
49.12978345805698,4
18.569313507305985,2
43.08306146764793,3
52.26431651094415,4
56.447199717798036,4
43.37365082723934,4
15.64537340729384,3
16.221624954588577,4
10.734683106359283,2
14.658004705435724,3
19.091125593030903,3
14.037946506409126,2
17.523057529119264,3
21.57816166899788,3
44.804237752100335,4
23.44176231724127,4
18.94144633588425,4
19.627795891750146,4
9.229656163515662,1
54.30349825128433,4
29.786622160367834,2
42.1386155375834,3
63.826321957696656,4
42.43426251323279,4
9.97609771509592,2
30.169304160798788,3
32.03266678909403,3
43.88897336331383,4
33.46820474181511,4
1.2827174824047685,1
5.557275943396975,2
39.43014779762032,4
7.421473614305016,2
35.450073358977065,4
19.049289346248827,4
17.396543794993924,3
20.32970139209128,4
25.954611147478666,4
20.514665628503018,4
19.974689308106633,4
19.107497642761693,3
22.07549144970217,4
25.641158475296145,4
22.06861311242873,4
35.20105233451629,4
13.067639629778233,2
15.561133977130796,3
18.86625295222013,4
16.780816347700636,3
19.95938633281949,4
18.55862926217616,3
21.568439913614107,4
16.663454131350782,3
31.756829869207507,4
6.388707592089366,1
9.671153239514203,2
12.465833388371303,3
11.204819199459562,2
13.83303847802817,3
13.96830230218555,3
16.339880342582262,4
27.23594799086031,4
26.790058304583653,4
16.40367561195705,3
28.53196297112354,4
13.378950001031379,2
15.80115448787157,3
9.615451023327983,2
26.77745569540904,4
28.112803569659548,4
24.112241945023626,3
25.88246002821066,4
27.91705426250435,4
